wav_filename,wav_filesize,transcript
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R157.wav,138044,MÀ LÒNG CỨ PHÂN VÂN VỀ LẼ ĐIÊN TỈNH Ở ĐỜI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R158.wav,129044,TRÊN ĐƯỜNG ĐI THỈNH THOẢNG XE PHẢI DỪNG LẠI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R159.wav,143044,TÍA CON HAI RỚT CHUẨN BỊ CHÂM LỬA NGỌN BÙI NHÙI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R160.wav,113044,BỞI ĐÓ LÀ MỘT TRONG NHỮNG ĐIỀU RĂN CHUNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R161.wav,118044,NGƯỜI TA KỊP KÉO CHỊ TA LẠI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R162.wav,158044,CÓ THỂ KÍCH THÍCH SỰ PHÁT TRIỂN CỦA CÁC TẾ BÀO NÃO
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R163.wav,59044,LỊNH RA LỊNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R164.wav,90044,CÓ THỂ GÂY RA NHỮNG VẾT ĐỎ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R165.wav,123044,VIỆC XEM XÉT PHẢI DO HỘI ĐỒNG CÁC CHUYÊN GIA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R166.wav,157044,CHIẾN DỊCH CUỐI CÙNG TRONG NỖ LỰC CHỐNG NẠN ĂN CẮP BẢN QUYỀN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R167.wav,176044,SÔNG HẬU MỚI BẮT ĐẦU CHUYỂN MÀU ĐỎ QUẠCH CỐ HỮU CỦA PHÙ SA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R168.wav,122044,ĐA SỐ BÁN CHUI VÀ QUẢNG CÁO NHƯ THẦN DƯỢC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R169.wav,118044,NGHỆ SĨ HÀI MAI THANH DUNG VÀ MINH VƯỢNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R170.wav,168044,TỐT HƠN LÀ NGAY TỪ ĐẦU BẠN HÃY ĐẶT RA NHỮNG CÂU HỎI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R171.wav,124044,KHI CÁC NHÀ KHOA HỌC HÀN QUỐC PHÁT HIỆN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R172.wav,138044,CÂU CHUYỆN VỀ ANH SINH VIÊN TÌNH NGUYỆN BỊ TAI NẠN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R173.wav,116044,ĐO SÂU NHƯ THẾ THÌ NGUY HIỂM LẮM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R174.wav,142044,VÀ DÙNG DÂY THẮT LƯNG SIẾT CỔ ANH NHIỆM CHO ĐẾN NGẤT XỈU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R175.wav,92044,BÀ CON THƯỜNG XUYÊN ĐAU ỐM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R176.wav,182044,HỌ CHÀO NHAU CƯỜI NÓI HÔ HỐ RỒI NHAY LÊN XE MÁY PHÓNG ĐI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R177.wav,118044,CỦA DÌ CỦA MẸ VÀ MẤY EM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R178.wav,92044,NGỦ NGÁY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R179.wav,86044,VÀ NGĂN NGỪA CÁC BIẾN CHỨNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R180.wav,134044,NHƯNG PHẦN BIỂU DƯƠNG LỰC LƯỢNG ĐÃ GÂY ẤN TƯỢNG MẠNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R181.wav,102044,CHÚNG CAM KẾT SẼ THẢ CÁC CON TIN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R182.wav,120044,LÀ TRÁCH NHIỆM KIỂM TRA CỦA QUẢN LÝ THỊ TRƯỜNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R183.wav,94044,ĐỂ NÂNG CAO CHẤT LƯỢNG SẢN PHẨM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R184.wav,124044,KHÚC HÁT CHIẾN SĨ BIÊN PHÒNG THÀNH PHỐ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R185.wav,124044,VỚI CÁC PHA DỨT ĐIỂM GỌN GHẼ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R186.wav,104044,NẾU KHÔNG BIẾT ĐƯỢC NHỮNG ĐIỀU NÀY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R187.wav,160044,CÁC EM THẬM CHÍ CÓ THỂ TRỞ THÀNH NHỮNG NHÀ LẬP TRÌNH VI TÍNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R188.wav,113044,NGƯỜI TA CŨNG THẤY DẤU CHÂN CÀ THỌT CỦA ÔNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R189.wav,132044,Ở ĐÓ CÓ KHOA KHÁM CHUYÊN VỀ LÉ CHO TRẺ EM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R190.wav,136044,SÁNG SÁNG TRONG TIẾNG CHIM TRAO TRẢO RÂM RAN ĐÂY ĐÓ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R191.wav,42044,KHÉO TÁN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R192.wav,118044,NHƯNG NÓ KHÔNG CÒN LÀ MÁI ẤM CỦA BẠN NỮA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R193.wav,119044,CUNG THIẾU CẦU TĂNG LẰNG NHẰNG CHUYÊN NGHIỆP
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R194.wav,117044,TỔ CHỨC HOẠT ĐỘNG NÀY NHẰM CÓ KẾ HOẠCH DÀI HẠN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R195.wav,118044,TÚI CHẤT ĐẦY ĐỒ VẬT TRÔNG KỆNH LÊN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R196.wav,89044,CÔNG CHÚNG ĐÃ QUÁ LỜN MẮT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R197.wav,151044,NỖI THẤT VỌNG VỠ ÒA TRONG TÂM HỒN CỦA CẬU BÉ MÙ LÒA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R198.wav,114044,GIẢNH CHỈ CẤY TỐI ĐA HAI GIẢNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R199.wav,54044,ĐƯỢC TÌM THẤY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_R200.wav,116044,LÀM MẤT ĐI BẢN CHẤT TỰ NHIÊN CỦA CUỘC SỐNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T001.wav,122044,LÀ CHỊ ĐÂY SAO EM KHÔNG BẮT MÁY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T002.wav,119044,CÓ TRẢ TIỀN CHO BỐ KHÔNG THÌ BẢO
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T003.wav,114044,NHẬN ĐƯỢC TIN NÀY GỌI LẠI CHO TÔI GẤP
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T004.wav,88044,ANH ĐANG NẰM MƠ À
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T005.wav,109044,CÁI TỔNG ĐÀI NÀY HAY PHẾT NHỈ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T006.wav,57044,CHÉM GIÓ VÃI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T007.wav,125044,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN THÀNH PHỐ HỒ CHÍ MINH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T008.wav,102044,MỘT ĐỒNG CHÍ ĐÃ QUA ĐỜI VÌ BỆNH LẬU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T009.wav,103044,CHO TÔI NHẮN ĐẠI TIN NÀO CŨNG ĐƯỢC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T010.wav,76044,THÀNH THẬT CHIA BUỒN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T011.wav,105044,KẾT THÚC CHƯƠNG TRÌNH TUẦN NÀY ĐẾN ĐÂY LÀ HẾT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T012.wav,140044,CHỈ CÒN CÓ BỐN NGÀY CUỐI CÙNG CỐ LÊN ANH NHÉ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T013.wav,94044,LÀM SAO ĐỂ CÓ TIỀN NHANH NHẤT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T014.wav,96044,TA CHỈ CÓ HAI NGUYỆN VỌNG CUỐI CÙNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T015.wav,114044,MỘT LÀ GẶP LẠI TẤT CẢ CÁC EM PHÒ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T016.wav,106044,HAI LÀ CÓ THÊM HAI NGUYỆN VỌNG NỮA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T017.wav,69044,TRƯỜNG MUỐN VỢ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T018.wav,94044,NHỮNG SAI LẦM KHI ĐI CHỌN KHÁCH SẠN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T019.wav,82044,MỘT NGÀY CUỐI ĐÔNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T020.wav,95044,NÓI THẬT ĐẤY À
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T021.wav,68044,QUÁ TỐT RỒI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T022.wav,106044,HAY LÀ QUÁ LẮM RỒI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T023.wav,86044,CUNG ĐÀN SAU CUỐI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T024.wav,85044,TÔI CHẾT CÙNG VỚI ÁNH TRĂNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T025.wav,102044,ANH NHỚ VỀ SỚM MUA ĐỒ CHO EM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T026.wav,94044,ĐỪNG LA CÀ ĐÂU ĐẤY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T027.wav,91044,ĐÀN ÔNG CÓ HAI THỨ ĐỂ BUỒN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T028.wav,88044,ĐÀN BÀ CHỈ CẦN MỘT THỨ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T029.wav,122044,ANH ĐI CÔNG TÁC CẦN THƠ TUẦN SAU MỚI VỀ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T030.wav,93044,XIN LỖI TÔI KHÔNG KIỀM CHẾ ĐƯỢC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T031.wav,70044,THÔI BỎ QUA ĐI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T032.wav,91044,CAM SÀNH LỘT VỎ CÒN CHUA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T033.wav,122044,THẤY EM CÒN NHỎ ANH CUA ĐỂ DÀNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T034.wav,79044,MAI SAO EM LỚN BẰNG ANH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T035.wav,103044,ANH KHEN EM ĐẸP EM CHÊ ANH GIÀ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T036.wav,102044,BẢN TIN THỜI SỰ CHIỀU NAY ĐẾN ĐÂY LÀ HẾT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T037.wav,78044,XIN MỜI QUÝ KHÁCH VÀO TRONG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T038.wav,120044,CÁC ANH THẤY MẤY EM NÀY VỪA MẮT KHÔNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T039.wav,78044,CHIỀU NAY CHẮC CÓ MƯA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T040.wav,100044,ĐỘI TUYỂN VIỆT NAM ĐÁ NHƯ BỆNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T041.wav,98044,ANH CÓ MUỐN THƯ GIÃN KHÔNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T042.wav,70044,TẬP TRUNG VÔ ĐI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T043.wav,70044,MỜI NGÀI TRƯỚC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T044.wav,66044,BA NÀY CHỈ GIỎI BỐC PHÉT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T045.wav,84044,GIÀU ĐỔI BẠN SANG ĐỔI VỢ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T046.wav,88044,KHÔNG SAY KHÔNG VỀ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T047.wav,68044,THÔI MÀ ANH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T048.wav,95044,TUI BIẾT BÀ GIỎI RỒI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T049.wav,106044,HẾT TUẦN NÀY TAO VỀ RƯỚC NÓ ĐI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK01_T050.wav,98044,ÁN MẠNG TRÊN TOA TÀU TỐC HÀNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R001.wav,132044,ĐẤY LÀ NHỮNG NƠI DỄ BÀY RA ĐỦ LỰA CHỌN HÀO NHOÁNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R002.wav,94044,SAU MỘT ĐỢT MƯA ĐÊM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R003.wav,80044,VIỆC GIỮ GÌN VÓC DÁNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R004.wav,133044,TÌM ÔNG NGUYỄN ĐỨC BỊ MÓP TRÁN TÂM THẦN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R005.wav,123044,LÀ VIỆC XÂY DỰNG Ý THỨC XEM PHIM HỢP PHÁP
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R006.wav,163044,ĐIỀU ẤN TƯỢNG NHẤT LÀ ANH NHÂN VIÊN MỚI NÀY KHÔNG THÍCH ĐI NHẬU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R007.wav,98044,MÌNH MẨY TÔI TUY ĐAU ĐỚN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R008.wav,135044,SỞ DĨ LÀN DA MƠN MỞN NHƯ TRÁI ĐÀO
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R009.wav,100044,CHIẾC VÓ BÈ TỪ TỪ NỔI LÊN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R010.wav,118044,CŨNG CÓ NHIỀU RỦI RO BỊ BỆNH NÀY LUÔN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R011.wav,157044,XẢY NGHE TỪ MỘT TRẠI GIAM CÓ TIẾNG LÊN DÂY ĐỜN CÒ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R012.wav,112044,TUY NHIÊN VIỆC NÂNG ĐƯỜNG PHẢI ĐƯỢC KẾT HỢP
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R013.wav,117044,VÀ TRỊNH CÔNG SƠN CÒN VẼ CẢ TRANH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R014.wav,134044,CÓ NGƯỜI VÔ Ý ĐỂ CHUÔNG REO NĂM BẢY LẦN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R015.wav,133044,VÀ CÁI ĐÒN GÁNH XUỐNG LAU CHÙI RẤT KĨ LƯỠNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R016.wav,166044,CHÚNG TA ĐANG ĐƯỢC NGHE KINH TẾ CỦA NHỮNG NƯỚC XUẤT KHẨU ĐANG XUỐNG DỐC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R017.wav,152044,TUY CÒN NHỎ XÍU NHƯNG NÓ VẪN NGỜ NGỢ NHẬN RA RẰNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R018.wav,150044,BẤT ĐỒNG HAY TỊ NẠNH NỘI BỘ TRÌNH ĐỘ KHÔNG ĐỒNG ĐỀU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R019.wav,98044,CỔNG THÔNG TIN ĐIỆN TỬ CHÍNH PHỦ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R020.wav,98044,HOẶC TỰ ĐỘNG VỚI MÁY CẢM BIẾN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R021.wav,148044,BỊ NHỮNG CÁNH TAY KHÔNG CÓ PHƯƠNG HƯỚNG MƠN TRỚN TRÊN NGƯỜI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R022.wav,94044,CÓ KHI Ủ Ê CẢ NGÀY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R023.wav,72044,MONG MUỐN ĐƯỢC TRẢ ĐŨA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R024.wav,86044,TÔI KHÔNG CÓ NHỮNG TẤM BÌA ĐẸP MẮT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R025.wav,111044,KHÔNG PHẢI LÀ NHỮNG VỈA HÈ TRỐNG HUẾCH TRỐNG HOÁC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R026.wav,118044,SẼ KHÔNG BAO GIỜ CÓ THỂ HIỂU HẾT ĐƯỢC MỌI THỨ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R027.wav,86044,TRONG KHI CA SĨ HÁT SAI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R028.wav,116044,LÀ RÚT RỈA TIỀN CỦA BẠN CÀNG NHIỀU CÀNG TỐT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R029.wav,122044,BẠN CÓ THỂ LƯU GIỮ CÁC TỆP TIN Ở MỌI NƠI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R030.wav,120044,THƯỜNG CỨNG RẮN BỀ NGOÀI NHƯNG RẤT NHẠY CẢM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R031.wav,122044,ỔNG CŨNG SẼ LÀM NHƯ THẾ ẤY Ở QUỐC HỘI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R032.wav,166044,TÔI NẰM TRONG PHÒNG BỆNH Ở MỘT BỆNH VIỆN VÀ ĐANG RẤT ĐAU ĐỚN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R033.wav,101044,ĐỂ NHÌN THẤY SỰ KHÔI HÀI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R034.wav,151044,LÀ BẢN ÁN THỂ HIỆN ĐƯỢC TÍNH NGHIÊM MINH VÀ RĂN ĐE CAO
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R035.wav,153044,KHI CỘNG ĐỒNG XÃ HỘI LUÔN CÓ Ý THỨC BẢO VỆ CÁC CHUẨN MỰC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R036.wav,145044,HỌ NÓI THẰNG CHẢ BẢNH TRAI MÀ THIẾU KHÍ PHÁCH ĐÀN ÔNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R037.wav,93044,MÀ ANH ĐÃ NHẬN TRONG TRẬN CHUNG KẾT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R038.wav,142044,KHIẾN CHIẾC GHE BỊ TRÚNG NHIỀU MẢNH ĐẠN VÀ ANH BỊ THƯƠNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R039.wav,126044,VỚI HY VỌNG CÓ THỂ GỠ LẠI ĐỒNG TIỀN ĐÃ MẤT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R040.wav,96044,Ở NHÀ CHỊ TRƯƠNG VŨ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R041.wav,131044,BUỘC ANH PHẢI LÀM KHÁN GIẢ NHÌN ĐỒNG ĐỘI THI ĐẤU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R042.wav,110044,DÒNG NƯỚC ĐEN SÌ ĐẶC QUÁNH BỐC LÊN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R043.wav,100044,LUÔN TRÁNH ĐỂ KHÔNG GÂY RA RẮC RỐI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R044.wav,134044,LŨ TRẺ CON BỊ CHA MẸ QUẲNG RA TRƯỚC THỀM NHÀ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R045.wav,134044,SAU MỘT NĂM KỂ TỪ THỜI ĐIỂM KẾT THÚC ĐỢT PHÁT HÀNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R046.wav,122044,MÀ TƯ XẠO LÀ ÔNG GIÀ HAI NỔ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R047.wav,94044,RẤT HỮU ÍCH TRONG TƯƠNG LAI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R048.wav,87044,BỞI VÌ NẾU KHÔNG LÀM NHƯ VẬY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R049.wav,131044,VÀ KHI BẠN ĐẶT RA TIÊU CHUẨN CHO MỘT ĐIỀU GÌ ĐÓ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R050.wav,82044,SỮA BỘT DÀNH CHO TRẺ NHỎ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R051.wav,88044,ĐI XOM LỖ CHỌN THẾ ĐẤT MÙN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R052.wav,132044,NHỮNG GIÁ TRỊ LÂU ĐỜI SẼ KHÔNG BAO GIỜ LỖI THỜI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R053.wav,158044,CÓ LẼ CHÚNG TƯỞNG LẦM ANH ƠN LẤY CỦI NÉM CHỐNG LẠI CHÚNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R054.wav,110044,VÀ THẾ LÀ MÂU THUẪN BẮT ĐẦU NHEN NHÓM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R055.wav,134044,KHIẾN NHU CẦU DẦU SƯỞI ẤM GIA TĂNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R056.wav,163044,CHA CỦA SUNG MIN VĨNH VIỄN KHÔNG CÒN ĐƯỢC ÔM ANH VÀO LÒNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R057.wav,90044,CŨNG VẪN CHƯA ĐƯỢC QUYẾT ĐỊNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R058.wav,126044,CHO PHÉP CON GẤU PHẢN ỨNG LẠI NHỮNG CÚ THỌC LÉC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R059.wav,105044,HỌ MANG MỘT TẤM SÉC RA CHƠI TIẾP
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R060.wav,90044,PHƯƠNG THỨC ĐỂ THỰC HIỆN ĐƯỢC ĐIỀU ĐÓ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R061.wav,120044,KẺ KHÓC NGƯỜI CƯỜI BỎ LẠI SÂN KHẤU TRỐNG HUƠ TRỐNG HOÁC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R062.wav,46044,BUỔI CHIỀU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R063.wav,147044,RỒI VÚT NGƯỢC LÊN TRỜI CAO KHI NHỮNG CƠN GIÓ LẶNG ĐI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R064.wav,142044,ĐIỀU ĐÓ CÓ NGHĨA LÀ BẠN PHẢI BIẾT TỰ CHĂM SÓC BẢN THÂN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R065.wav,138044,MÁ NÓI NHIỀU NGUYÊN NHÂN LẮM NHƯNG TÔI CŨNG KHÔNG NHỚ HẾT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R066.wav,130044,CHÚNG TÔI SẼ THÔNG TIN ĐẦY ĐỦ VỀ DIỄN BIẾN VỤ KIỆN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R067.wav,130044,NHỮNG CƠN LỐC ĐANG TIẾN DẦN LÊN KHU VỰC ĐÔNG BẮC MỸ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R068.wav,58044,LINH HOẠT HƠN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK02_R069.wav,122044,SAO LÂU KHÔNG THẤY ĐẾN NHÀ BẢO KẸT CÔNG VIỆC
